Soil Moisture (%),Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Solar Radiation (W/m²),Evapotranspiration (mm/day),Soil Type,Crop Type,Growth Stage,Root Depth (cm),Previous Irrigation (days),Irrigation Needed
31.16148283,28.39569211,71.22115599,43.53345171,10.01158635,408.155611,6.928784277,Silt,Maize,Vegetative,14.73779014,5,0
6.283912101,17.41691124,59.62884243,39.62974066,12.91450087,591.8287249,5.558708142,Sandy,Rice,Germination,15.33780053,9,0
13.83529305,26.25927341,53.25892833,31.36644675,10.21140817,182.2179185,6.995278704,Silt,Soybean,Flowering,37.47933091,9,0
29.96723551,33.90408322,67.96271272,37.5132882,2.399058835,780.9818944,4.12017739,Clay,Maize,Flowering,90.69143725,6,0
36.33223932,23.68928811,72.2314255,7.602428371,6.241280893,624.1915692,1.38397586,Silt,Rice,Vegetative,67.72539239,0,0
22.90871047,31.62279311,30.26179618,22.91617973,16.04792061,267.9310872,6.657652403,Sandy,Rice,Germination,79.31181627,9,0
23.62397198,34.88624902,40.01718532,17.56096937,17.22836092,269.4089798,5.246723067,Silt,Wheat,Flowering,22.73968985,3,0
8.751020397,38.17944549,72.78276304,4.688826313,2.746000654,265.8237864,6.393748005,Sandy,Tomato,Vegetative,85.07128899,8,1
20.65943284,20.86605205,69.98312481,24.30652426,19.04773505,151.3021488,3.37998781,Sandy,Maize,Flowering,10.73316234,0,0
23.64160433,24.9828979,87.96285031,46.03698252,6.576452357,629.0186044,9.068665773,Clay,Rice,Vegetative,29.17516157,8,0
13.48646763,18.81040033,75.66226742,2.002955953,13.24627477,856.3133598,5.873698686,Silt,Maize,Vegetative,65.4483089,7,1
14.42351308,39.81208755,87.04636246,14.57304567,15.03650292,115.7483926,0.854024843,Silt,Soybean,Fruiting,43.77217677,4,0
18.20494571,38.1750242,72.15243009,10.37704681,16.23892469,144.1041805,4.498039907,Clay,Soybean,Fruiting,98.57740525,5,0
5.702491922,28.49892826,47.88313252,11.90733268,18.91499404,615.493249,7.563560547,Sandy,Tomato,Germination,12.73053221,6,0
16.2727708,36.05083236,36.32189534,45.42172759,6.258390961,837.5461168,7.941345617,Silt,Rice,Fruiting,99.87383511,3,0
12.40068024,28.02394943,76.9094318,23.40345271,17.17012909,394.0650015,4.945970528,Clay,Wheat,Vegetative,66.12650496,5,0
16.46240733,30.5896422,68.64895329,23.31497065,2.633738069,414.6529589,8.947475708,Sandy,Rice,Flowering,60.28362951,6,0
9.191674614,17.2281108,32.89116074,38.02878212,14.10081813,636.7118477,2.676684372,Clay,Maize,Flowering,15.35611983,5,0
36.16845483,33.88176051,51.60302795,7.7246102,14.83955459,346.7916002,4.105986972,Silt,Soybean,Germination,34.5995989,5,0
25.77573587,18.19283709,87.40798893,24.36326771,13.55446482,123.9475295,8.985969106,Clay,Maize,Fruiting,93.21964195,1,0
28.76858117,35.65169076,60.02406874,21.49926071,5.046294723,761.7056663,8.962567165,Loamy,Tomato,Germination,41.88214029,4,0
32.62099335,34.55070219,55.96374816,29.84553453,17.46086294,663.0849216,6.857127688,Sandy,Soybean,Vegetative,69.54878804,2,0
22.44547696,32.71861744,57.46197631,49.97788516,3.377169267,622.6803992,8.589805471,Loamy,Wheat,Fruiting,99.95467154,6,0
8.042210083,15.90400951,42.53296344,38.4724447,1.07269583,767.5157161,0.88773267,Loamy,Soybean,Germination,33.67627425,3,0
23.79872896,22.5782089,52.12243025,19.89328515,14.34929981,707.7077538,8.649949762,Sandy,Rice,Flowering,61.84727911,0,0
25.53943913,21.57781425,52.18879536,41.37765261,9.509514305,285.2937894,3.206199066,Sandy,Rice,Flowering,72.67940134,5,0
31.0903816,24.00341019,33.14130121,8.535418166,16.9819604,417.2329422,1.783315124,Clay,Soybean,Germination,24.81645219,5,0
20.10808412,17.19106867,76.05405771,1.523184315,7.667942821,213.4991275,2.393698363,Sandy,Tomato,Germination,23.38053073,6,0
9.465310598,38.42394558,54.99026591,10.22241862,3.36557177,216.8713121,4.17968508,Loamy,Rice,Germination,51.06771205,7,0
14.9321567,28.84505602,79.33079321,17.02057781,16.72884385,708.5761717,2.511920046,Loamy,Rice,Vegetative,44.72312696,2,0
17.70788037,22.63810777,81.02088007,25.52903787,10.97819263,872.7400963,3.20567586,Silt,Wheat,Vegetative,74.27938932,5,0
27.60710345,24.92453793,42.71964328,30.75645703,3.783915848,966.4593255,1.349784861,Sandy,Soybean,Flowering,16.25578943,9,0
24.97724066,26.18006351,69.44120893,45.53028586,14.40767997,665.5124058,2.961767656,Loamy,Rice,Vegetative,97.49499614,1,0
17.46338541,30.01485833,58.33690825,25.49270048,10.22227277,265.691191,5.722838145,Silt,Tomato,Vegetative,11.28492835,8,0
39.52803371,27.89198569,82.80940428,25.06378223,12.08625964,195.0853109,4.418537081,Silt,Maize,Fruiting,64.11851419,1,0
26.20211868,37.98479933,42.94444075,2.512150491,9.217966764,831.5658744,3.467187612,Clay,Soybean,Vegetative,60.63693363,2,0
13.30293771,27.42408707,70.66879202,1.745577633,16.57417968,620.8808287,7.464521289,Loamy,Wheat,Fruiting,22.12441578,9,1
8.562386542,39.80395037,66.46512734,27.5579981,16.59125431,656.4565189,8.935099714,Clay,Rice,Vegetative,23.58243844,1,0
10.35006987,36.28562394,47.71808865,21.90893066,14.18777644,803.3158799,7.567892229,Loamy,Tomato,Flowering,81.3409739,8,0
13.60852049,20.21276286,38.19605422,41.95901975,2.108027548,732.949505,3.320007021,Clay,Soybean,Germination,89.88062126,0,0
10.62384806,38.26488037,69.09838563,8.033979236,16.77707724,851.0124276,7.444421678,Clay,Tomato,Flowering,35.47152693,4,1
11.52984584,17.90915995,74.31584749,1.248583106,13.42025961,150.5925149,1.519801825,Sandy,Tomato,Vegetative,49.41675676,0,1
14.9783309,35.43624271,48.93764063,22.4519384,13.94048332,772.7685731,1.303179881,Clay,Wheat,Germination,41.94955369,4,0
11.06807584,24.51558234,68.68995624,11.87392784,7.259656808,865.7674816,3.45627037,Sandy,Soybean,Germination,16.52923117,7,0
36.38678986,36.94935801,53.70785446,2.480718667,17.58559112,357.5215382,8.07702369,Silt,Rice,Germination,70.58838214,7,0
7.808181098,36.70141725,72.792413,36.22991434,14.507432,676.4025466,2.463482472,Loamy,Wheat,Fruiting,84.26736413,7,0
23.35789863,35.148135,41.95291649,5.579649998,2.251809331,382.7458575,0.632534089,Silt,Rice,Flowering,37.43914217,1,0
19.36388894,34.75076091,83.41290016,30.415975,8.155560688,962.1739598,1.317095352,Loamy,Maize,Fruiting,99.11582143,7,0
39.38325159,22.61697848,47.24457579,14.05248751,17.72760724,130.0812152,8.587449685,Silt,Tomato,Germination,16.82664016,4,0
8.921361576,17.02298208,52.06715927,8.674802518,0.943934034,621.8135594,6.337832847,Loamy,Maize,Flowering,69.56116424,0,1
18.92494597,25.07450447,33.48551712,18.98757615,19.22833239,249.8531923,2.532011634,Clay,Tomato,Flowering,50.34052131,6,0
38.93146516,19.33811287,36.69073274,40.07228881,13.58325137,740.9981847,5.552958253,Loamy,Wheat,Vegetative,50.1941711,5,0
35.29274941,32.37377722,60.95171416,19.60467885,12.62751955,258.3012551,5.275796224,Loamy,Rice,Fruiting,51.18810544,4,0
33.59752248,23.65249316,46.0555606,37.53848246,5.41118513,311.8449357,6.554359784,Silt,Rice,Fruiting,33.28135964,0,0
14.02659895,39.39025502,80.12881354,6.27431484,4.975835775,544.9337299,2.331875544,Silt,Wheat,Vegetative,74.40065446,0,1
10.98106556,31.02430193,30.88160332,38.63857098,18.84116439,923.351455,8.644029872,Silt,Soybean,Fruiting,74.94188735,5,0
28.4025127,35.56201409,52.74564292,11.84666625,5.965449085,290.5429349,3.093685621,Sandy,Maize,Germination,35.41573991,9,0
37.52815962,18.31311682,50.24073281,33.86965649,15.51010593,229.816019,6.94131654,Sandy,Maize,Germination,85.17758148,6,0
24.48670126,36.55036206,31.15965786,28.28907774,7.862435964,783.0791487,0.161246464,Loamy,Rice,Fruiting,38.51604493,9,0
25.00644413,38.06892976,37.46210394,46.45723586,2.785081416,550.5575791,3.726571299,Loamy,Rice,Vegetative,75.25838116,9,0
14.79926828,27.17654797,54.8185605,19.3661259,0.214305954,920.6066011,3.51709818,Clay,Rice,Flowering,20.88997908,0,0
31.93225266,30.15632344,59.57187507,3.308259442,10.88514674,231.9531014,5.434844286,Clay,Wheat,Fruiting,25.18314785,8,0
11.5465312,34.12024502,54.25738484,0.957774278,19.51557637,681.3351037,0.727362618,Loamy,Soybean,Flowering,38.42160801,3,1
16.32877327,19.37096568,61.8562607,41.34292805,7.382723876,309.5912315,7.901313737,Sandy,Maize,Vegetative,63.44863909,4,0
19.89027535,27.56415191,65.70790049,26.23678188,7.14384668,241.0843858,2.177808018,Loamy,Tomato,Flowering,68.09603369,1,0
22.76636325,24.96657569,30.59542927,38.76220259,6.881832357,715.0864736,6.770378149,Clay,Wheat,Vegetative,45.67205548,9,0
13.48434063,18.6593498,57.84570957,11.72128,10.41087675,634.3161579,8.032121232,Sandy,Maize,Vegetative,17.00552378,7,0
9.019288866,24.18836056,87.80995445,17.25418728,8.813297668,779.3447125,5.618769562,Sandy,Soybean,Germination,43.62711869,1,0
26.37170149,16.70430773,61.14193681,1.505193611,17.59829253,378.5163188,7.408832067,Clay,Wheat,Germination,71.98907644,2,0
15.10206936,15.64529767,70.65253605,48.07461623,10.11041583,503.1744907,6.618603122,Loamy,Maize,Vegetative,70.3895915,8,0
25.34333775,18.37915723,48.71183148,33.39339534,10.15515676,464.9245087,3.555297972,Silt,Wheat,Fruiting,24.41767719,1,0
10.40269503,39.07787779,76.43948269,46.66025439,2.767431894,985.6805176,8.08858539,Loamy,Maize,Germination,10.70055732,5,0
21.83990356,28.7382384,76.37528891,13.27482037,19.65479082,363.0240611,2.947013699,Loamy,Maize,Vegetative,77.76834556,3,0
23.64063014,39.14555403,61.27776286,30.57318056,4.999457817,365.3355145,5.712129178,Clay,Soybean,Flowering,19.57313497,6,0
6.813823789,25.81244696,88.5608294,33.92499841,1.467281349,419.0933879,7.453977391,Sandy,Tomato,Flowering,17.41142296,5,0
16.78114974,22.79540333,37.53301289,15.87748501,13.26292498,608.1346732,3.789559098,Clay,Soybean,Fruiting,10.24310952,9,0
9.704513693,27.65354657,31.01685989,42.40546175,11.9073274,327.0904698,3.027676076,Loamy,Maize,Flowering,48.93411934,8,0
7.218123967,25.98779222,76.20949271,47.35807315,8.30291308,923.7609463,4.593460102,Silt,Wheat,Flowering,55.29375108,8,0
39.64860813,17.64161711,78.42933224,44.24275588,8.443844678,339.1170084,8.179634943,Silt,Soybean,Vegetative,67.38976415,9,0
16.28238457,31.02065787,37.21243375,36.9533488,15.70127842,906.2341584,9.299217631,Silt,Tomato,Flowering,36.64574566,3,0
33.3456056,20.40095456,45.93496998,13.87323399,3.914252802,193.1275573,5.450834129,Clay,Maize,Flowering,73.93822447,0,0
13.91242292,30.48969887,31.0531418,14.08080211,16.40506638,690.9064322,6.614662053,Sandy,Soybean,Flowering,25.23986717,1,0
28.85259528,31.25502731,47.59851665,48.16801602,12.97494228,916.2869666,9.032736222,Clay,Soybean,Flowering,84.87910478,7,0
31.6079751,18.80062133,76.38851244,0.514224797,8.379395476,251.8744946,0.985468514,Silt,Soybean,Vegetative,61.4663496,9,0
25.84735592,16.53374068,61.07763166,35.80249866,9.160572332,971.4942641,2.320785779,Loamy,Soybean,Flowering,62.5500841,7,0
21.5051666,34.51903965,50.88573559,35.31230813,5.132944144,507.5950244,7.089000063,Sandy,Wheat,Fruiting,28.87978724,1,0
19.414432,26.49501059,52.30435769,31.13447705,15.04228665,951.1435976,8.237444619,Clay,Tomato,Germination,16.66978744,3,0
17.21038933,16.45409489,30.08121754,49.5054423,10.25749485,709.1380393,8.570290283,Clay,Tomato,Fruiting,51.82523228,0,0
37.53352005,39.87165793,47.98803165,15.59397179,6.417090855,371.4281829,4.151071769,Sandy,Maize,Germination,65.40507567,6,0
34.07167927,16.44451402,68.7875245,16.99859319,11.92100232,269.4722724,0.893399023,Sandy,Rice,Fruiting,18.55418128,3,0
38.77594187,32.37588072,88.45166663,3.946970147,19.91468904,373.3615416,4.377814773,Loamy,Wheat,Germination,95.54810271,7,0
9.350402822,39.59197313,80.82364962,22.13990683,8.705245593,183.7156683,2.307345902,Sandy,Maize,Germination,98.23729242,8,0
30.58036163,20.97950261,31.41569788,13.05242631,18.41382802,229.4811697,2.91196455,Loamy,Maize,Germination,59.09110259,8,0
37.84191599,18.55623422,83.91363628,17.16933511,6.900336798,194.1943963,7.722675568,Silt,Soybean,Germination,95.50622397,2,0
11.34315732,18.03462349,76.9919048,41.72858951,1.094654138,480.6491894,0.75527086,Silt,Rice,Vegetative,26.15007138,4,0
7.327369358,22.58187869,76.82256741,46.77422568,4.084842127,816.0205386,8.275812175,Clay,Rice,Fruiting,12.28786167,5,0
30.93922273,17.52614528,57.47974554,9.2866536,8.373902867,227.2451988,4.276690858,Silt,Wheat,Germination,13.54685818,5,0
25.10655896,32.30403354,53.88031758,18.62544658,4.392698572,217.2883899,5.960639311,Silt,Rice,Fruiting,62.87612315,9,0
34.46400719,16.55729495,48.17494373,46.43152811,0.004540764,679.0860546,0.896522312,Loamy,Maize,Flowering,15.54776951,7,0
9.892033182,27.7355532,33.94169154,3.090423034,18.30003075,277.4646838,3.373590784,Clay,Rice,Germination,96.26910461,5,1
32.83435592,39.91742135,43.69412181,4.618026406,16.87758822,187.8490343,0.89700919,Sandy,Rice,Fruiting,22.77398897,5,0
12.0569562,35.34925674,44.7962181,8.13954946,14.84584463,250.1637204,9.615437229,Clay,Tomato,Vegetative,37.42505254,3,1
10.727958,30.38048596,59.04462418,29.76064171,3.356291913,931.3582563,8.072616493,Silt,Maize,Fruiting,84.02660218,6,0
10.74930293,22.65634052,74.8466644,7.52361355,2.407271524,839.3241275,4.596327544,Sandy,Rice,Germination,29.68662908,7,1
33.51011521,30.59739591,58.4285897,48.40381907,1.352094989,418.6581061,2.236025483,Clay,Rice,Flowering,31.86716126,2,0
28.28190272,28.1760366,33.47066697,22.33572636,14.48058378,690.2386906,9.334551052,Clay,Soybean,Fruiting,67.80780602,6,0
23.30728987,25.6520846,87.46738806,25.07589802,18.57615921,583.5481063,3.445965957,Clay,Rice,Flowering,34.84774796,2,0
17.55906694,18.26775942,86.56345915,12.33293079,8.610716418,709.4118371,1.609844317,Clay,Rice,Vegetative,29.57028706,7,0
35.70201893,37.16510538,77.11137259,23.54801262,2.38281344,714.4040372,5.631643885,Loamy,Tomato,Fruiting,32.87599429,0,0
18.73557876,26.24461622,89.47967409,33.09568163,10.24785641,665.8606136,9.437741203,Clay,Maize,Fruiting,54.15827494,0,0
33.58098038,19.8655628,62.66893997,37.55885685,6.976638149,339.4912317,0.038302905,Silt,Wheat,Vegetative,96.94898855,5,0
20.3697218,24.19398377,87.76610102,37.69340414,7.496498487,135.1057787,2.381248433,Silt,Maize,Vegetative,84.90141474,9,0
18.19305503,25.35324381,34.53630244,28.89455563,12.42661248,510.0101038,9.384476404,Loamy,Soybean,Vegetative,35.61492381,8,0
21.1937925,35.68844739,51.9408449,45.21798875,14.37436227,901.8764962,1.710859669,Sandy,Maize,Germination,42.70358876,3,0
15.5482256,33.34035951,43.52287608,40.87039237,2.212071977,612.5475327,1.132434516,Sandy,Rice,Germination,51.80610255,5,0
31.16632831,34.23262234,41.74998505,37.85240573,0.711804616,849.1519375,5.701872158,Silt,Soybean,Fruiting,98.10366823,4,0
22.59521365,15.27578161,38.44817693,2.780276084,19.88660605,992.4619087,8.618438233,Silt,Maize,Fruiting,25.51514215,0,0
13.12744433,25.40384995,67.34481849,0.343898111,4.654566978,247.2545837,4.771098177,Loamy,Soybean,Fruiting,42.17347931,5,1
36.48511006,27.03360379,76.87931134,10.62236386,1.076610498,722.5998752,9.945642567,Sandy,Wheat,Flowering,75.64834846,8,0
18.43619275,15.47980692,64.69790397,33.1761797,3.797506582,706.8642163,6.791716995,Sandy,Maize,Vegetative,96.75493608,2,0
24.02435014,21.49533022,38.81776258,20.55987444,0.779156927,981.9599026,0.740749072,Clay,Rice,Fruiting,24.01076915,2,0
36.72652388,34.00724558,78.6674262,20.12031296,7.836217892,987.0406606,9.928321317,Clay,Soybean,Vegetative,30.46419588,1,0
26.84832986,18.42774264,68.15728243,44.22934441,16.04803569,718.0107506,4.078942368,Clay,Tomato,Germination,30.3125207,3,0
9.091431425,28.38275329,53.28994237,44.77814241,6.824888995,319.2533128,2.874025338,Loamy,Soybean,Vegetative,11.88388265,9,0
37.89412433,20.3800468,70.44781773,45.4587632,8.883668138,818.7002543,5.578791836,Silt,Tomato,Flowering,64.37040625,2,0
26.96978186,15.30301937,45.59429875,15.69390383,13.51173547,196.3262208,3.043075918,Loamy,Rice,Flowering,70.36327667,1,0
16.72169651,21.03003644,50.71153251,34.55279064,10.1778814,802.6293738,0.864575071,Sandy,Wheat,Vegetative,64.22733011,0,0
9.874522543,39.39684387,85.04915059,13.58165906,17.22891372,919.1765117,0.014283431,Silt,Tomato,Flowering,16.41906905,2,0
32.79088162,35.0384278,47.43027034,9.530491654,17.3207135,444.5500553,4.495833529,Clay,Wheat,Flowering,16.23071132,9,0
26.70254646,38.98941611,58.19929609,9.231622867,0.19821391,667.5717655,8.368634222,Loamy,Soybean,Germination,28.9347899,5,0
23.67113822,27.1963511,83.40846824,17.10538104,15.56092613,487.1284589,5.723151856,Loamy,Rice,Fruiting,36.12650641,8,0
36.28624041,17.74340497,72.46328102,21.49788099,9.214672005,493.9885495,9.992072989,Clay,Tomato,Flowering,80.78892903,4,0
32.60090239,28.69898722,33.73219357,41.54745855,19.77681083,379.3338002,2.868466456,Loamy,Soybean,Fruiting,24.34512392,2,0
10.30862079,26.35943336,38.83818266,5.994554674,9.664641518,785.9166584,2.804550648,Clay,Maize,Vegetative,13.96829948,4,1
15.91027237,36.10892707,30.47049545,36.74629237,19.73791891,942.5589077,1.597494602,Sandy,Soybean,Vegetative,45.45887569,4,0
13.69711989,17.45206452,67.85530741,26.57274571,15.09138722,946.6757733,1.640635883,Silt,Wheat,Flowering,47.47529531,4,0
31.03812024,27.20602843,56.86040552,14.39726713,4.972097692,257.3031564,2.85186596,Sandy,Rice,Vegetative,50.58166044,6,0
6.173635216,18.75121662,38.05649105,24.64097923,10.76789959,887.2692847,7.928400453,Sandy,Rice,Germination,84.42131896,4,0
24.94613897,23.11689817,87.47604726,14.99710349,19.84271279,763.6882973,9.057567906,Clay,Soybean,Flowering,18.82048734,6,0
31.686054,33.43392693,61.77958344,29.80409776,17.15061216,327.5536606,9.750871697,Loamy,Maize,Flowering,73.35478742,8,0
35.68679729,26.90045323,44.51359765,21.69219614,1.947337876,160.5561516,2.322896541,Sandy,Wheat,Flowering,40.41510139,4,0
16.97286121,24.39720713,60.03621427,8.220276454,14.12743994,341.1975402,8.812975456,Sandy,Soybean,Vegetative,37.89821228,1,1
33.74400566,24.86190696,70.77721996,5.829153728,6.911591717,920.9874131,3.282550893,Sandy,Soybean,Vegetative,93.92888135,4,0
8.872110793,26.48616921,34.57435308,27.3347841,0.139645238,669.8608074,1.128405445,Loamy,Rice,Flowering,32.3621672,7,0
34.62583021,34.6254136,46.4822289,45.12065166,8.069619381,748.9491948,8.700249255,Loamy,Wheat,Fruiting,67.82786518,3,0
9.462103182,37.30211722,78.41792945,17.19788433,4.695088434,331.437116,6.361056346,Clay,Maize,Vegetative,34.76149816,1,0
18.90505517,38.88336716,57.57989222,36.65000536,16.37738541,747.44934,1.647308961,Sandy,Rice,Vegetative,55.64294944,9,0
32.9053378,34.67258466,62.79462852,32.93306775,6.746612177,125.3093557,4.298312575,Silt,Soybean,Flowering,80.76636033,2,0
10.24710996,22.88517239,55.96896013,46.57774572,16.55047388,437.7892112,2.872576949,Loamy,Rice,Fruiting,89.35502712,8,0
13.02379883,32.20336765,32.63399656,41.04905086,0.011958777,664.0780137,7.367945687,Clay,Rice,Flowering,85.48275163,8,0
30.27883989,25.9400781,39.94498679,28.33026295,6.156383001,231.486909,4.534162306,Sandy,Tomato,Vegetative,62.39626625,7,0
30.20127878,21.36676555,56.73249832,32.85152491,4.823304286,840.703217,9.892799451,Silt,Rice,Flowering,32.39346838,7,0
27.44016715,36.02178949,42.55112792,44.91932333,4.671347221,311.5281689,0.547449823,Loamy,Rice,Flowering,69.51100449,7,0
29.28819556,15.96065872,32.99874172,19.97593923,1.363732395,687.0530015,3.550152661,Silt,Wheat,Flowering,73.89145412,7,0
23.99535552,37.5440498,80.61897984,16.33973529,3.742485408,464.6774283,4.819001671,Loamy,Rice,Fruiting,10.96227911,7,0
13.81296706,26.53693662,88.87155175,0.540554182,11.1109914,636.4392359,5.031335547,Clay,Maize,Flowering,49.52894598,0,1
17.09935977,30.93003692,77.58857244,41.32755371,5.827221457,196.7054974,3.159358224,Silt,Soybean,Vegetative,85.89358385,5,0
11.35592009,31.48384806,81.2270953,40.04903502,8.347895647,115.2215199,7.292402491,Sandy,Wheat,Flowering,54.06288366,8,0
36.79576965,37.37794352,44.51862782,5.222725905,7.537337607,918.6079846,8.747470735,Sandy,Rice,Fruiting,38.02378979,7,0
25.41871282,30.91674205,87.63761853,28.84286906,17.5180985,342.6670079,9.38719302,Loamy,Maize,Germination,88.46179939,2,0
19.02979959,30.34833962,41.81554227,23.19908491,18.10597998,837.7093025,8.050933768,Sandy,Soybean,Fruiting,24.02926278,0,0
21.17020313,16.66630101,87.08578862,5.935454775,9.859139433,999.4152704,8.505801973,Silt,Wheat,Flowering,28.58007092,1,0
38.15491689,27.96020055,89.68915764,49.02841135,6.603119006,290.2881322,5.505453006,Clay,Maize,Germination,71.86351302,1,0
10.36729911,18.75422502,72.70336834,10.73479437,2.13601408,338.6536671,8.258882264,Loamy,Rice,Flowering,41.71923474,6,0
25.51804412,33.43584422,88.86862391,3.361709005,19.06805759,696.5738089,3.035039091,Silt,Tomato,Fruiting,74.17151522,5,0
22.70610376,27.80554802,64.17238677,29.74236898,1.204538898,968.9037711,3.984787621,Loamy,Tomato,Germination,24.19332591,1,0
26.40089824,32.00569448,45.57250699,36.94333386,5.953005551,924.2329134,3.169130138,Clay,Wheat,Germination,32.70421806,7,0
5.633856434,16.04182252,56.21975314,1.622172302,5.961324023,552.5879681,4.673873354,Loamy,Maize,Flowering,24.09826405,8,1
35.52433681,17.1198004,65.61365612,32.93588194,6.408025723,815.5992543,2.855796162,Sandy,Soybean,Flowering,95.76192822,6,0
37.62413989,32.9080847,34.38489372,26.6145938,3.285736865,222.1712678,9.616114423,Sandy,Maize,Fruiting,46.48635648,3,0
24.77966143,16.8021084,67.34059588,5.163250444,15.66322862,979.6943658,3.12844628,Loamy,Tomato,Flowering,40.34979189,0,0
29.38277884,16.78141819,88.87067021,8.626193847,2.449957239,967.9179106,0.980445381,Clay,Wheat,Germination,11.27819406,3,0
37.28747834,15.30271188,41.40645899,28.39871487,12.69813318,247.3560621,5.268171661,Clay,Rice,Vegetative,23.80758215,3,0
29.7533522,38.91253496,77.55570698,14.81788068,2.476920534,369.4808123,0.570990784,Sandy,Maize,Vegetative,47.90222706,7,0
10.3388665,33.43770899,84.47392763,46.91578643,1.410712752,190.1394978,1.105431663,Clay,Tomato,Fruiting,16.16525133,3,0
25.17009261,23.83128521,86.62209557,40.93701147,18.18859007,344.545839,2.193893892,Loamy,Soybean,Flowering,55.96653966,3,0
26.23502662,22.41338953,87.60813626,49.17836033,3.802575326,834.3602105,4.643502499,Silt,Wheat,Fruiting,50.95138946,1,0
19.8445735,23.74258074,61.28757832,12.98354195,16.42500309,440.4840464,4.332509323,Loamy,Rice,Vegetative,79.04513263,9,0
30.77554825,34.36633828,88.63847448,48.48618164,10.89261742,179.5572704,7.99691862,Sandy,Maize,Vegetative,69.38224313,6,0
37.70284552,31.53426528,75.43861243,21.56169349,1.557130392,408.0029723,7.394746539,Sandy,Soybean,Flowering,50.13525748,3,0
37.39489795,19.6298892,39.70028617,17.37593977,19.10896383,983.2450008,4.26318294,Sandy,Rice,Germination,30.21946301,5,0
20.779378,19.35273338,58.61400639,2.517476348,4.93922334,666.7152357,3.337042076,Clay,Tomato,Flowering,75.41772094,2,0
8.963331604,17.45989124,73.09987052,2.638262893,17.19290691,474.5448518,3.164687841,Loamy,Tomato,Vegetative,73.70758931,6,1
39.46944196,31.50756799,44.84041895,34.6005628,3.376200116,249.8846621,7.739950873,Silt,Soybean,Germination,23.79665445,5,0
34.36143303,34.10931656,68.43691101,22.89644972,17.07885764,987.5591176,0.520724062,Loamy,Tomato,Fruiting,92.32766483,2,0
9.363193842,21.62616071,69.99602874,11.3260813,0.264576258,838.7641083,0.128216495,Silt,Wheat,Vegetative,15.79646044,3,0
37.22946589,15.52362403,39.76198463,30.69851532,10.23560913,353.3295722,7.955443919,Loamy,Soybean,Fruiting,14.9533938,9,0
35.44637267,17.05429169,63.90511875,12.64290591,15.38885159,163.0618261,4.77146376,Sandy,Tomato,Germination,26.86153759,4,0
23.159332,39.19650087,76.29761466,28.88158772,18.69591035,150.9630016,1.308811386,Silt,Maize,Fruiting,91.85147182,8,0
25.69464025,22.38611944,59.93373987,17.96043735,18.18404272,208.3403346,2.355659346,Loamy,Tomato,Vegetative,56.79983116,5,0
18.96509464,34.2305787,30.72618701,41.17761133,16.39249739,622.6917253,9.325039531,Clay,Wheat,Flowering,80.91468286,3,0
6.916657359,30.61658922,30.54230814,41.03480804,17.76382699,935.8870791,8.595029756,Clay,Rice,Fruiting,30.50588693,6,0
16.73190346,24.54849099,51.42176064,23.86751991,3.984393717,547.0690852,7.097850502,Loamy,Rice,Vegetative,54.11997772,1,0
33.0998707,20.14218155,85.57164411,17.54095547,5.683685914,858.6509342,4.822252303,Sandy,Tomato,Vegetative,42.24605173,3,0
5.162120805,18.03466045,43.72060678,18.12798983,5.779370498,501.2979579,5.203236262,Silt,Rice,Germination,84.50457464,4,0
16.67247101,30.3753242,68.06182133,40.28572628,7.54107862,737.7251912,9.752445353,Loamy,Tomato,Vegetative,12.03439954,3,0
18.93590428,34.36584452,43.32455224,16.40897414,7.866413408,758.6854636,9.657704439,Clay,Wheat,Flowering,31.9458457,3,0
23.8088461,31.09760634,49.30019938,10.45296869,10.89110649,256.5673353,2.152690458,Silt,Rice,Flowering,23.73168019,8,0
37.19494657,28.25755333,80.88252538,4.234417094,3.197595267,425.0944531,8.111045663,Clay,Maize,Fruiting,87.32701348,1,0
17.1221098,16.04878059,73.73168654,23.33465604,13.82493328,673.5719409,1.972426662,Clay,Tomato,Fruiting,52.07894647,5,0
17.14336207,39.21221944,35.72395664,24.10660495,3.351330786,163.6269474,2.135374779,Loamy,Rice,Fruiting,46.37980395,7,0
30.81254368,34.96785479,55.72212126,42.04543552,6.206169642,425.386169,6.760930342,Clay,Wheat,Fruiting,50.45344859,7,0
20.82762793,22.32055092,31.75018582,11.06193482,10.06690261,581.3195197,4.050010986,Silt,Wheat,Flowering,97.47320956,6,0
12.8611688,39.49925823,58.8534088,19.04956368,15.92881123,996.6020437,9.315444071,Sandy,Maize,Germination,86.52406549,9,0
20.83538306,30.04703974,69.7460407,40.42028694,14.78938466,527.0802064,0.890097349,Loamy,Wheat,Fruiting,73.57318947,3,0
9.929995713,29.56056646,37.11015742,41.18118054,12.91068713,834.4510814,5.115256408,Silt,Wheat,Germination,36.14310633,6,0
11.17354453,33.70182949,47.33309633,19.2305538,3.115465212,488.8605566,9.185215304,Loamy,Rice,Vegetative,24.86556996,9,0
22.44287205,35.2942447,53.87019753,22.95620116,10.94090691,816.7516504,9.041136605,Clay,Tomato,Vegetative,92.92902661,5,0
19.66239073,31.41196518,85.17186148,15.16429454,1.748930036,635.8733215,1.565292134,Clay,Soybean,Fruiting,48.07679705,5,0
